Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
32045,8/16/2009,Spacious 1 bedroom in luxe building,Manhattan,Apartment,95,Private room,10027,1,1,12,60,98
32105,8/17/2009,East Village 1 Bedroom apartment,Manhattan,Apartment,95,Entire home/apt,10003,1,1,7,140,95
32169,8/17/2009,Greenpoint Loft / Le Chez Andrea,Brooklyn,Apartment,85,Private room,11222,1,1,50,70,85
32169,8/17/2009,Loft in Williamsburg Area w/ Roof,Brooklyn,Apartment,80,Private room,11222,1,1,127,70,81
32169,8/17/2009,Room in Greenpoint Loft w/ Roof,Brooklyn,Apartment,80,Private room,11222,1,1,88,70,83
32330,8/18/2009,E Vill-great studio sleeps 2,Manhattan,Apartment,85,Entire home/apt,10009,1,1,83,130,85
32330,8/18/2009,East Vill Garden duplex apt-slps 7,Manhattan,Apartment,90,Entire home/apt,10009,4,1,29,375,94
32330,8/18/2009,HUGE-3 bedroom-ENTIRE FLR -slps 6+2,Manhattan,Apartment,80,Entire home/apt,10009,4,1,83,375,84
32330,8/18/2009,LARGE-3 bedroom -EAST VILL-slps 6+3,Manhattan,Apartment,75,Entire home/apt,10009,4,1,63,375,79
32330,8/18/2009,Manhattan-EVill-sunny studio slps 4,Manhattan,Apartment,80,Entire home/apt,10009,2,1,73,130,84
32294,8/18/2009,back room/bunk beds,Manhattan,Apartment,90,Private room,10031,2,1,184,50,90
32294,8/18/2009,front room/double bed,Manhattan,Apartment,85,Private room,10031,1,1,179,50,88
32704,8/19/2009,LOFT-CentralPrk/TimeSq/TheaterDist1,Manhattan,Loft,85,Private room,10019,1,1,17,192,88
32704,8/19/2009,LOFT-CentralPrk/TimeSq/TheaterDist2,Manhattan,Loft,90,Private room,10019,1,1,79,199,92
32800,8/20/2009,"Spacious&Pretty, heart of Brooklyn",Brooklyn,Apartment,100,Entire home/apt,11216,1,1,1,85,100
32774,8/20/2009,Consummate 1Bdrm in Cultural Bklyn,Brooklyn,Apartment,85,Entire home/apt,11221,1,1,43,79,88
33405,8/23/2009,Summer In Greenpoint! Deal! Enjoy!,Brooklyn,Apartment,90,Entire home/apt,11222,1,1,22,142,93
33279,8/23/2009,SPACIOUS ELEVATOR APARTMENT,Manhattan,Apartment,80,Entire home/apt,10002,1,1,42,165,84
33279,8/23/2009,"East Village ""Garden Apartment""",Manhattan,Apartment,85,Entire home/apt,10009,1,1,32,150,87
33279,8/23/2009,East village Getaway Courtyard 3E,Manhattan,Apartment,85,Entire home/apt,10009,1,1,20,169,85
33279,8/23/2009,Heart of the East Village 2E,Manhattan,Apartment,90,Entire home/apt,10009,1,1,10,159,90
33279,8/23/2009,HEART OF THE EAST VILLAGE 2W,Manhattan,Apartment,85,Entire home/apt,10009,1,1,43,159,86
33279,8/23/2009,Heart of the East Village 4E,Manhattan,Apartment,80,Entire home/apt,10009,2,1,48,169,82
33279,8/23/2009,HEART OF THE EAST VILLAGE 4W,Manhattan,Apartment,90,Entire home/apt,10009,1,1,35,169,90
33279,8/23/2009,Sunny renovated studio courtyard 3W,Manhattan,Apartment,90,Entire home/apt,10009,1,1,7,179,94
33279,8/23/2009,Room in DOORMAN/ELEVATOR LOFT BLDG,Brooklyn,Apartment,80,Private room,11205,1,1,31,89,84
34128,8/26/2009,Designer loft in hip Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,21,170,99
35017,8/30/2009,Sunny Artistic East Village Apt,Manhattan,Apartment,95,Entire home/apt,10003,1,1,20,160,96
34915,8/30/2009,Luxurious 2-Floor Manhattan Mansion,Manhattan,Apartment,,Entire home/apt,10075,2,1,0,"1,000",
35271,8/31/2009,Manhattan studio Apartment,Manhattan,Apartment,90,Entire home/apt,10021,2,1,31,150,94
35271,8/31/2009,Manhattan City 1 Bed Room Apartment,Manhattan,Apartment,60,Entire home/apt,10029,2,1,1,110,60
35271,8/31/2009,Manhattan large 1 Bed Rm Apartment,Manhattan,Apartment,80,Entire home/apt,10029,3,1,48,110,84
35271,8/31/2009,Upper Eastside Studio Apartment,Manhattan,Apartment,85,Entire home/apt,10065,2,1,46,140,85
35271,8/31/2009,PRIVATE Room Time SQ Broadway Area,Manhattan,Apartment,85,Private room,10036,1,1,9,125,87
35377,9/1/2009,Live-In Tour Guide Scenic West Side,Manhattan,Apartment,85,Private room,10027,1,1,26,100,88
35935,9/3/2009,Large Private B&B Style Studio,Brooklyn,Apartment,90,Entire home/apt,11238,2,1,52,80,92
36017,9/3/2009,"Roomy 1BR near park, museums, more",Brooklyn,Apartment,80,Entire home/apt,11238,1,1,82,131,83
35845,9/3/2009,Private Apt Sleeps Five,Brooklyn,House,90,Private room,11210,3,1,26,138,90
35935,9/3/2009,B & B Room 1,Brooklyn,House,90,Private room,11238,1,1,39,60,94
35935,9/3/2009,B and B Style Rooms for Rent w bath,Brooklyn,House,85,Private room,11238,2,1,19,70,86
35935,9/3/2009,Large B&B Style rooms,Brooklyn,House,90,Private room,11238,2,1,48,60,93
36841,9/7/2009,European garden bed & breakfast,Brooklyn,Apartment,100,Entire home/apt,11233,2,1,1,115,100
36897,9/7/2009,Lovely studio for a romantic pair,Manhattan,Apartment,95,Entire home/apt,10002,1,1,20,113,96
37286,9/9/2009,Urban oasis! 2 bedrooms w/ 3 patios,Brooklyn,Apartment,90,Entire home/apt,11206,2,1,14,165,93
37286,9/9/2009,Private bedroom-rooftop & terrace!,Brooklyn,Apartment,90,Private room,11206,1,1,28,95,91
37809,9/11/2009,2BR bright and airy Brownstone,Brooklyn,Apartment,95,Entire home/apt,11231,2,1,8,180,97
38265,9/13/2009,Prime Williamsburg Luxury Apartment,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,7,160,91
38434,9/14/2009,Modern lovely bright 3BR near park,Brooklyn,Apartment,,Entire home/apt,11225,4,1,1,170,
38513,9/14/2009,Spacious Modern  2 Bedroom Suite,Brooklyn,Apartment,85,Entire home/apt,11226,4,1,27,122,85
38648,9/15/2009,Spacious Chelsea Sanctuary,Manhattan,Apartment,80,Entire home/apt,10011,2,1,17,329,84
38694,9/15/2009,A Room Fit for Two in Williamsburg,Brooklyn,Apartment,,Private room,11211,1,1,0,75,
38649,9/15/2009,Central Greenwich Village available,Manhattan,Apartment,90,Private room,10012,1,1,123,101,90
38736,9/15/2009,COZY PRIVATE ROOM NEAR TIMES SQUARE,Manhattan,Apartment,90,Private room,10018,1,1,19,130,93
39260,9/17/2009,Cozy entire apt. great location,Manhattan,Apartment,95,Entire home/apt,10029,1,1,23,120,95
39636,9/19/2009,Brownstone Haven in Clinton Hill,Brooklyn,House,95,Private room,11238,1,1,35,110,95
39866,9/20/2009,Beautiful studio/Upper east side.,Manhattan,Apartment,95,Entire home/apt,10028,2,1,10,160,98
39827,9/20/2009,Trendy Harlem Luxury,Manhattan,Apartment,,Private room,10026,1,1,0,125,
40275,9/21/2009,Spacious Lofty 2BD in Clinton Hill,Brooklyn,Apartment,100,Entire home/apt,11205,4,1,2,135,100
40100,9/21/2009,Sm comfy room Central Park/HellsKit,Manhattan,Apartment,95,Private room,10019,1,1,9,89,98
41091,9/24/2009,20FT CEILING LIGHT AIRY PENTHOUSE,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,4,475,100
40893,9/24/2009,Charming bedroom/office in Brooklyn,Brooklyn,Apartment,,Private room,11215,1,1,0,150,
41091,9/24/2009,"Penthouse Room w Bath, 20' ceilings",Brooklyn,Apartment,,Private room,11222,1,1,0,300,
41249,9/25/2009,1-Bedroom Railroad Apartment,Brooklyn,Apartment,,Entire home/apt,11237,2,1,0,55,
41358,9/26/2009,Warm and welcoming brownstone home,Brooklyn,Apartment,,Entire home/apt,11205,1,1,0,140,
41437,9/26/2009,Fort Greene Lofty Retreat,Brooklyn,Loft,95,Entire home/apt,11205,4,1,48,200,96
42273,9/29/2009,Park Slope Green Guest House,Brooklyn,Apartment,95,Entire home/apt,11215,1,1,247,135,98
42032,9/29/2009,Light-filled classic Central Park,Manhattan,Apartment,90,Entire home/apt,10025,1,1,41,140,93
42756,10/1/2009,Gorgeous Williamsburg 1BR Apartment,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,190,238,96
42756,10/1/2009,Roof-Top Room in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,257,140,95
42756,10/1/2009,Charming Carriage House Suite,Brooklyn,House,90,Entire home/apt,11211,1,1,217,165,94
43321,10/4/2009,Lovely Bright Williamsburg Apt,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,110,100
43671,10/5/2009,Your Spacious Home Away From Home!,Brooklyn,Apartment,,Entire home/apt,11201,1,1,1,107,
43772,10/6/2009,"Bilevel Penthouse: Park, City Views",Brooklyn,Condominium,100,Entire home/apt,11222,2,1,2,272,100
44136,10/7/2009,HUGE Designer 2 Bdrm Park Slope Apt,Brooklyn,Apartment,95,Entire home/apt,11215,2,1,7,250,97
44145,10/7/2009,Cute apt in artist's home,Brooklyn,Apartment,85,Entire home/apt,11237,1,1,85,80,89
44029,10/7/2009,Über hip sun drenched Brooklyn pad,Brooklyn,Apartment,100,Private room,11222,1,1,6,80,100
44263,10/8/2009,Great deal Lower East Side!!,Manhattan,Apartment,95,Private room,10002,1,1,67,120,98
45016,10/11/2009,Stay at The Brooklyn Apartment!,Brooklyn,Apartment,90,Entire home/apt,11216,3,1,103,160,90
45098,10/11/2009,"Lovely, calm 3 BR on leafy block",Brooklyn,Apartment,80,Entire home/apt,11238,4,1,1,150,80
45120,10/11/2009,One-Bedroom Apartment on the Bowery,Manhattan,Apartment,80,Entire home/apt,10003,1,1,2,200,80
45445,10/12/2009,Country space in the city,Brooklyn,House,,Private room,11226,2,1,0,150,
45324,10/12/2009,GREAT ROOM 4 TIGHT WALLETS,Queens,House,60,Private room,11434,1,1,2,42,60
45324,10/12/2009,GREAT ROOM. GREAT PRICE.,Queens,House,80,Private room,11434,1,1,1,42,80
45324,10/12/2009,NICE ROOM 4 BUDGETEERS*5MINS TO JFK,Queens,House,75,Private room,11434,1,1,6,42,76
45324,10/12/2009,ROOM FOR TIGHT WALLETS*5MINS TO JFK,Queens,House,70,Private room,11434,1,1,6,42,72
45324,10/12/2009,SPACIOUS BASEMENT ROOM W/ HALF BATH,Queens,House,40,Private room,11434,1,1,1,45,40
45609,10/13/2009,Spacious 1BR Apt in Greenpoint,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,12,149,100
45587,10/13/2009,"Excellent location, gorgeous studio",Manhattan,Apartment,90,Entire home/apt,10011,2,1,11,150,92
45682,10/13/2009,Beautiful New Garden Apartment,Manhattan,Apartment,95,Entire home/apt,10023,2,1,41,150,98
45775,10/14/2009,Charming bedroom in Clinton Hill!!!,Brooklyn,Apartment,90,Private room,11238,1,1,2,69,90
46529,10/17/2009,Huge apartment w backyard & hot tub,Brooklyn,Apartment,,Private room,11238,1,1,0,250,
46650,10/18/2009,Lovely LOFT in south Williamsburg,Brooklyn,Loft,95,Entire home/apt,11249,1,1,16,192,96
46650,10/18/2009,Cute Top Floor West Village Studio,Manhattan,Apartment,90,Entire home/apt,10014,1,1,35,195,93
46969,10/19/2009,Cozy 1BR-Country living in NYC!,Staten Island,House,95,Entire home/apt,10304,3,1,40,70,98
46978,10/19/2009,ENJOY Downtown NYC!,Manhattan,Apartment,85,Private room,10009,1,1,157,70,85
46978,10/19/2009,ENJOY Downtown NYC!!,Manhattan,Apartment,85,Private room,10009,1,1,102,70,88
46978,10/19/2009,Enjoy Midtown West & Times Square!!,Manhattan,Apartment,85,Private room,10018,1,1,46,90,89
47691,10/22/2009,Perfect SOHO - Little Italy Nest,Manhattan,Apartment,95,Entire home/apt,10013,3,1,29,308,97
47716,10/22/2009,$45 L train/ 1 bedroom Brooklyn,Brooklyn,Apartment,85,Private room,,2,1,56,49,85
47618,10/22/2009,1bdr w private bath. in lofty apt,Brooklyn,Apartment,100,Private room,11205,1,1,21,126,100
47737,10/22/2009,Cozy room in 1820's Brick Wall Apt!,Manhattan,Apartment,70,Private room,10029,1,1,18,120,72
48143,10/25/2009,Financial District Retreat 2,Manhattan,Apartment,95,Entire home/apt,10005,1,1,11,235,98
48143,10/25/2009,Finanical District Retreat,Manhattan,Apartment,100,Entire home/apt,10005,1,1,3,235,100
48143,10/25/2009,Quiet Midtown Studio,Manhattan,Apartment,95,Entire home/apt,10016,1,1,9,235,96
48143,10/25/2009,Spring Retreat in Midtown,Manhattan,Apartment,90,Entire home/apt,10016,1,1,2,235,90
48165,10/25/2009,Master Suite in Financial District,Manhattan,Apartment,,Private room,10038,1,1,0,125,
48247,10/26/2009,BROWNSTONE - 2 BEDROOM APT,Brooklyn,Apartment,90,Entire home/apt,11216,3,1,125,115,91
48599,10/27/2009,Quiet Chelsea Studio w/Roof Access,Manhattan,Apartment,95,Entire home/apt,10011,1,1,10,145,98
48599,10/27/2009,Beautiful Downtown Manhattan Share,Manhattan,Apartment,90,Shared room,10011,1,1,57,50,94
48957,10/28/2009,Artist Oasis in Historic Brownstone,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,2,235,100
49236,10/28/2009,amazing  brand new one bed room apt,Manhattan,Apartment,60,Entire home/apt,10075,1,1,24,185,62
49236,10/28/2009,any term sublet night week months,Manhattan,Apartment,70,Entire home/apt,10075,1,1,115,185,74
49366,10/29/2009,Beautiful Brooklyn Brownstone,Brooklyn,House,95,Entire home/apt,11238,2,1,13,315,98
49623,10/29/2009,Artsy East Village/Lower East Side,Manhattan,Apartment,95,Private room,10002,1,1,28,59,98
49875,10/30/2009,Large 3 bed house in Rego Park,Queens,House,,Entire home/apt,11374,3,1,0,290,
50148,10/31/2009,Charming Brownstone - Near PRATT,Brooklyn,Apartment,80,Entire home/apt,11238,2,1,49,150,84
50148,10/31/2009,Charming Brownstone 3- Near PRATT,Brooklyn,Apartment,85,Entire home/apt,11238,2,1,29,150,86
50335,10/31/2009,Large East Village 1 BD by Bowery,Manhattan,Apartment,90,Entire home/apt,10003,1,1,5,150,93
50124,10/31/2009,1 Stop fr. Manhattan! Private Suite,Queens,Townhouse,95,Private room,11101,2,1,97,120,97
50912,11/2/2009,Light and Lively Living Room Space,Brooklyn,Apartment,90,Private room,11238,1,1,7,75,94
51038,11/3/2009,large garden triplex apt near PRATT,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,36,248,93
51038,11/3/2009,"bdrm w/pvt bath, lndmrk brick home",Brooklyn,House,90,Private room,11238,1,1,8,128,91
51038,11/3/2009,large bedrm in 4flr landmark home,Brooklyn,House,90,Private room,11238,1,1,6,128,92
51038,11/3/2009,lrg bedrm historic home 1blk PRATT,Brooklyn,House,85,Private room,11238,2,1,19,128,86
51038,11/3/2009,lrg rm triplex landmrk brick house,Brooklyn,House,85,Private room,11238,1,1,8,128,89
51618,11/5/2009,Artistic Loft in Midtown w/ View,Manhattan,Apartment,100,Private room,10018,1,1,1,56,100
52034,11/6/2009,Minimalist Designer Railroad,Brooklyn,Apartment,,Entire home/apt,11211,1,1,0,120,
52007,11/6/2009,Clean/Big/Bright/Affordable Room!,Queens,Apartment,95,Private room,11377,1,1,9,50,96
52233,11/7/2009,"1 br Williamsburg Brooklyn Condo,",Brooklyn,Apartment,100,Entire home/apt,11211,1,1,4,100,100
52263,11/7/2009,Modern One-Bedroom in Luxury Bldg,Manhattan,Apartment,90,Entire home/apt,10001,1,1,2,220,90
52335,11/8/2009,Fort Greene brownstone,Brooklyn,Apartment,90,Private room,11205,1,1,82,80,94
52751,11/9/2009,1br West Village Chelsea Meatpackin,Manhattan,Apartment,90,Entire home/apt,10014,1,1,60,207,91
52788,11/9/2009,5th Ave on Central Park Museum Mile,Manhattan,Apartment,90,Entire home/apt,10029,1,1,19,199,94
52677,11/9/2009,Columbus Avenue Apartment,Manhattan,Apartment,,Private room,,1,1,0,190,
53024,11/10/2009,One family house with 4 bedrooms!!!,Brooklyn,House,85,Entire home/apt,11225,7,1,5,199,85
53132,11/10/2009,Brooklyn Loft  08/13 to 09/11,Brooklyn,Loft,85,Entire home/apt,11205,2,1,5,125,87
53179,11/11/2009,Large Guest Room for Broolyn Condo,Brooklyn,Condominium,100,Private room,11218,1,1,4,59,100
54090,11/13/2009,Amazing Studio Apt in East Village!,Manhattan,Apartment,95,Entire home/apt,10003,1,1,54,145,96
53867,11/13/2009,The Chillhouse Experience.,Manhattan,Apartment,,Private room,10027,1,1,0,95,
54255,11/14/2009,** Historic Charming Brownstone **,Brooklyn,Apartment,95,Entire home/apt,11233,3,1,24,195,96
54255,11/14/2009,Beautiful artistic historic duplex!,Brooklyn,House,,Entire home/apt,11233,4,1,0,225,
54253,11/14/2009,Gorgeous Harlem Triplex with Garden,Manhattan,Apartment,,Entire home/apt,10027,2,1,0,450,
54253,11/14/2009,Restored carriage house in Harlem,Manhattan,Townhouse,100,Entire home/apt,10027,4,1,1,200,100
54275,11/14/2009,Blue Room for 2 +\ bonuses $1350 mo,Brooklyn,House,95,Private room,11216,1,1,56,90,96
54275,11/14/2009,"Large Purple Room for 2/3, $1450/mo",Brooklyn,House,95,Private room,11216,1,1,23,95,99
54275,11/14/2009,Red Room with deck for two $1350/mo,Brooklyn,House,95,Private room,11216,1,1,9,85,98
54255,11/14/2009,**Private Room Brownstone Beauty!*,Brooklyn,Townhouse,100,Private room,11233,2,1,1,99,100
54622,11/15/2009,Amazing view from my both 2BR in NY,Brooklyn,Apartment,100,Private room,11211,1,1,2,150,100
54622,11/15/2009,Amazing view from my both 2BR NY,Brooklyn,Apartment,,Private room,11211,1,1,0,150,
54712,11/16/2009,Spacious 2 Bedroom + Study,Brooklyn,Apartment,,Entire home/apt,11222,2,1,0,215,
54712,11/16/2009,Spacious 2BR Greenpoint Getaway,Brooklyn,Apartment,,Entire home/apt,11222,2,1,0,215,
54833,11/16/2009,Charming Chelsea One Bedroom,Manhattan,Apartment,95,Entire home/apt,10011,1,1,8,225,95
55176,11/17/2009,It's all about Bushwick BROOKLYN,Brooklyn,Apartment,90,Entire home/apt,11207,2,1,98,125,93
55298,11/17/2009,Large W 15th steps to Union Square,Manhattan,Apartment,90,Entire home/apt,10011,2,1,65,180,92
55298,11/17/2009,W15th and 6th ave! new one bedroom,Manhattan,Apartment,95,Entire home/apt,10011,1,1,42,150,97
55298,11/17/2009,West 15th St steps to Union Square,Manhattan,Apartment,80,Entire home/apt,10011,2,1,90,160,82
55298,11/17/2009,LARGE APARTMENT- DOORMAN & VIEWS,Manhattan,Apartment,,Entire home/apt,10019,2,1,0,240,
55298,11/17/2009,Central Park Loft- walk anywhere,Manhattan,Apartment,85,Entire home/apt,10024,3,1,20,180,86
55298,11/17/2009,Central Park West 2 bedroom,Manhattan,Apartment,75,Entire home/apt,10024,2,1,21,210,79
55021,11/17/2009,Bright & Cozy in Great Location,Manhattan,Apartment,95,Private room,10002,1,1,44,120,98
55021,11/17/2009,Comfortable room near everything,Manhattan,Apartment,100,Private room,10002,1,1,3,130,100
55021,11/17/2009,Large Room with Private Bath,Manhattan,Apartment,95,Private room,10002,1,1,19,125,99
55289,11/17/2009,Room & Rooftop in Hells Kitchen!,Manhattan,Apartment,85,Private room,10036,1,1,29,99,88
55458,11/18/2009,Gorgeous 2BR Apt with Terrace,Brooklyn,Apartment,90,Entire home/apt,11249,2,1,6,300,90
55469,11/18/2009,NYC's Brooklyn's Treehouse Retreat,Brooklyn,House,60,Entire home/apt,11230,4,1,1,385,60
55469,11/18/2009,Brooklyn Ditmas Park LUX Garden,Brooklyn,House,100,Private room,11230,1,1,5,145,100
55469,11/18/2009,"Brooklyn, Ditmas Park, The Roost",Brooklyn,House,95,Private room,11230,1,1,6,135,97
55469,11/18/2009,NYC's Brooklyn Honey Nest Victorian,Brooklyn,House,100,Private room,11230,1,1,3,135,100
55421,11/18/2009,Ft.Tryon beauty near Columbia Univ.,Manhattan,Apartment,100,Private room,10033,2,1,2,150,100
55775,11/19/2009,"Serene, Modern Cobble Hill Studio",Brooklyn,Apartment,95,Entire home/apt,11201,1,1,56,150,97
56104,11/20/2009,* BROOKLYN FACTORY LOFT *,Brooklyn,Apartment,95,Entire home/apt,11206,2,1,33,190,96
56246,11/21/2009,Greenpoint Place...Has It All!,Brooklyn,Apartment,95,Entire home/apt,11222,2,1,51,149,95
56284,11/21/2009,Beautiful Apartment in Manhattan!!!,Manhattan,Apartment,100,Entire home/apt,10010,1,1,4,200,100
56326,11/21/2009,"2 bedroom apt, 15 min to Times Sq.",Manhattan,Apartment,90,Entire home/apt,10027,2,1,6,200,90
56512,11/22/2009,Williamsburg 1 bedroom Apartment,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,57,170,98
56663,11/22/2009,2500 sqf Chelsea Luxury Loft,Manhattan,Apartment,90,Entire home/apt,10001,4,1,25,445,90
56471,11/22/2009,PRIME East Village 1 BR APARTMENT!,Manhattan,Apartment,75,Entire home/apt,10009,1,1,100,135,78
56653,11/22/2009,Private bedroom in Manhattan,Manhattan,Apartment,90,Private room,10027,1,1,37,74,93
56990,11/23/2009,Large 1 bedroom BK Museum,Brooklyn,Apartment,,Entire home/apt,11225,1,1,0,125,
56944,11/23/2009,2 bedroom apartment  in Manhattan,Manhattan,Apartment,80,Entire home/apt,10010,2,1,14,99,82
56944,11/23/2009,"Your Manhattan House, Gramercy Park",Manhattan,Apartment,80,Entire home/apt,10010,2,1,63,129,82
56944,11/23/2009,Cute room in Gramercy,Manhattan,Apartment,85,Private room,10010,1,1,34,59,85
56944,11/23/2009,Midtown East catch!!!!,Manhattan,Apartment,95,Private room,10010,1,1,13,79,96
57101,11/24/2009,Rockaway Beach Paradise Apartment,Queens,Apartment,90,Entire home/apt,11693,2,1,8,160,90
57101,11/24/2009,Restored Bungalow of Rockaway Beach,Queens,House,95,Entire home/apt,11693,2,1,19,160,96
57406,11/25/2009,Open artist loft close to Manhattan,Brooklyn,Apartment,95,Entire home/apt,11206,2,1,24,165,96
57574,11/25/2009,Modern 1br loft apt in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,10,195,98
57877,11/26/2009,Cozy studio close to Union Square,Manhattan,Apartment,85,Entire home/apt,10011,1,1,27,160,89
57877,11/26/2009,Garden studio in Union Square,Manhattan,Apartment,90,Entire home/apt,10011,2,1,6,220,93
57877,11/26/2009,Lovely 1 bedroom apartment,Manhattan,Apartment,,Entire home/apt,10018,1,1,0,180,
57877,11/26/2009,Luxury studio close to time square,Manhattan,Apartment,100,Entire home/apt,10019,1,1,1,180,100
58366,11/29/2009,"Lincoln Center  luxury condo,",Manhattan,Apartment,90,Entire home/apt,,1,1,37,280,93
58546,11/29/2009,Beautiful Brownstone near the Park,Manhattan,Apartment,,Entire home/apt,10025,1,1,0,130,
58745,11/30/2009,Bed-Stuy DIY. What's mine is yours.,Brooklyn,Apartment,90,Entire home/apt,11221,4,1,73,136,90
